ApplicationDate,Age,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,LoanApproved
2044-08-16,30,579,Employed,Bachelor,8,25574,96,Married,0,Mortgage,151,0.2176885320548271,5,0,0.2681035353592774,0,Home,0,23,4,685,5191,66625,10862,0.6390635459098275,8,55763,0.271074,0.2889582699846294,685.6504296255672,0
2055-02-16,40,586,Employed,Bachelor,16,38078,36,Divorced,1,Mortgage,228,0.1234573972527437,3,0,0.2987608447967199,0,Home,0,17,22,5330,1523,214800,6877,0.868092561948883,5,207923,0.230078,0.2141253591838564,1442.669212446605,0
2055-12-07,38,650,Unemployed,Master,14,25548,108,Married,0,Own,247,0.1989108096701329,4,2,0.1777144893351899,0,Debt Consolidation,0,22,21,8189,1588,88253,5028,0.6929061683627226,4,83225,0.245548,0.2776311956340595,645.679850034796,0
2019-12-11,60,594,Employed,Bachelor,38,26181,60,Divorced,0,Rent,433,0.3286749638860086,5,1,0.2404274609504819,0,Home,0,17,29,7167,1114,28093,7417,0.8838679162863028,1,20676,0.234181,0.2580558430853454,780.8609007048836,0
2072-02-19,22,503,Employed,Bachelor,0,32308,36,Married,2,Other,268,0.3034967138095152,2,1,0.1667978050371324,0,Education,1,20,19,685,631,145166,15465,0.9345403971883304,4,129701,0.265808,0.2596542584722269,1301.11440651459,0
2052-11-28,22,419,Employed,High School,0,27524,60,Married,2,Rent,556,0.2990559844020376,2,2,0.0688203690411786,0,Auto,0,19,5,955,2169,198905,17578,0.8597949539969121,2,181327,0.323024,0.2985735238251381,888.0847427453641,0
2054-12-16,41,514,Employed,Associate,19,17649,72,Married,2,Mortgage,300,0.2484627626417007,1,0,0.3199149275782196,0,Debt Consolidation,0,20,6,4151,1215,132320,24442,0.9248676633582116,3,107878,0.275649,0.2833703190010344,512.180285809514,0
2027-02-14,21,589,Self-Employed,High School,0,19100,60,Single,3,Other,244,0.1362409418798428,3,2,0.3166365821923859,0,Home,0,11,19,9683,2466,90725,44002,0.6267543893816466,8,46723,0.2296,0.203444942990427,509.7012581888261,0
2063-04-06,55,595,Employed,Bachelor,34,17529,36,Widowed,3,Mortgage,348,0.4028230551859518,3,4,0.2714109668697316,0,Home,0,15,17,9876,155,52501,38321,0.7256825901640677,4,14180,0.205029,0.2191328782148197,668.654378982943,0
2023-02-19,56,574,Employed,High School,30,34186,36,Married,3,Rent,127,0.2310987148787134,1,0,0.3062301895013574,1,Auto,0,20,27,593,2818,234315,4211,0.8438534492251137,6,230104,0.232186,0.2439160272530958,1348.253456701421,0
2025-02-18,37,467,Employed,Bachelor,15,29465,60,Divorced,3,Rent,365,0.2640995398439921,1,0,0.4198022535218441,0,Home,0,17,6,1282,3438,24218,24929,0.935662494295308,3,1665,0.300965,0.284898671381576,926.1443230347686,0
2035-01-23,35,547,Employed,Associate,10,12839,48,Divorced,4,Own,326,0.1056611145286517,1,1,0.0565265475874516,0,Auto,0,19,25,4595,223,223676,237699,0.8344388829646454,1,5563,0.234339,0.2217099308768898,405.6993343086186,1
2054-01-25,46,653,Employed,Bachelor,23,18794,108,Married,0,Rent,699,0.0701758590798897,3,0,0.2601002666231346,1,Auto,0,22,6,4308,1555,152765,6678,0.7594776143482374,4,146087,0.237294,0.260800544136858,452.8706586951437,0
2018-07-23,52,550,Employed,High School,27,37597,36,Single,4,Other,917,0.1093319496441065,1,2,0.1155737778099784,0,Home,0,22,4,3363,431,17299,34929,0.8957328473623475,6,5342,0.2475969999999999,0.2917773553027493,1579.166586928455,0
2050-07-26,35,626,Employed,Master,13,12238,84,Married,2,Rent,355,0.6585416713734145,4,0,0.4402984797750808,0,Home,0,21,28,7920,2429,77219,44719,0.9666349308797056,5,32500,0.224238,0.2235130110343387,289.3471893873144,1
2062-07-12,39,610,Employed,Bachelor,17,8802,96,Married,0,Other,502,0.1888733150741172,1,1,0.0790661408872811,0,Home,0,26,5,1549,424,25791,81133,0.831535663279726,9,3579,0.238802,0.2487333187312171,212.02882913994185,1
2024-02-24,41,525,Unemployed,Bachelor,21,20909,60,Married,1,Rent,470,0.2677886327672475,4,0,0.1393772966540995,0,Education,0,21,10,15795,811,45641,2240,0.6973240663832204,4,43401,0.263409,0.2400194551002473,601.5330091464481,0
2052-08-04,40,533,Self-Employed,Doctorate,17,54931,36,Married,3,Other,383,0.4640455953938511,2,1,0.0950320117402516,0,Education,0,31,22,784,1808,174500,15923,0.8642400449700917,4,158577,0.273431,0.2575339816520566,2205.9944515497405,0
2065-11-03,31,503,Employed,Associate,8,44977,48,Married,0,Mortgage,185,0.231593908292942,2,2,0.2043357646217294,0,Home,0,20,2,1221,1640,168161,9946,0.7904689078971652,4,158215,0.288477,0.2906602658425824,1595.1012257621517,0
2049-08-29,59,633,Employed,Associate,34,25424,36,Widowed,3,Mortgage,131,0.0835459647762262,1,1,0.5146231537916699,0,Home,0,27,22,2228,662,9999,61618,0.7827321394252503,3,5280,0.193924,0.2074686824316621,954.5497981620608,0
2028-07-02,35,492,Employed,High School,11,30822,60,Married,4,Mortgage,411,0.2523624892434001,2,1,0.6124167658953815,0,Auto,1,25,19,5240,2688,21101,46483,0.8242592068560816,8,6531,0.2898219999999999,0.2959815472471964,989.6020813812224,0
2061-06-25,33,566,Employed,High School,11,16240,60,Married,1,Mortgage,677,0.56180067885191,3,0,0.2600678753016456,0,Education,0,26,25,1917,60,96014,21866,0.7594749037287569,3,74148,0.23824,0.25534174817243,481.76471414550815,0
2069-01-04,32,516,Employed,Bachelor,9,14563,36,Single,0,Mortgage,201,0.7751633341166365,6,2,0.1624644700588598,0,Home,0,22,21,6010,1676,66900,20911,0.6553496762132609,4,45989,0.241563,0.212392263219469,550.4523737412868,1
2055-04-23,32,616,Employed,Bachelor,9,7494,60,Single,3,Other,801,0.4975955360289764,4,2,0.2485619239862989,0,Home,0,15,11,5985,795,64643,41105,0.818174430764461,6,23538,0.204494,0.2098167078716115,202.6606180178963,0
2026-02-20,23,565,Employed,Master,0,21924,120,Married,0,Mortgage,306,0.1813481322289409,5,1,0.2896969651574966,0,Auto,0,25,23,252,1136,154674,89580,0.6180809927485916,2,65094,0.294424,0.2842587756440866,552.6304582043696,0
2056-11-01,43,506,Employed,High School,20,13018,72,Married,2,Mortgage,109,0.3787490216926384,3,1,0.0309623739753383,0,Home,0,24,15,737,1835,115015,16872,0.9467645407418064,8,98143,0.275018,0.274908887100355,370.8245833416506,0
2071-02-07,18,569,Employed,Bachelor,0,20212,48,Married,0,Other,427,0.4278719574884927,2,0,0.116365542755155,0,Auto,0,35,20,2404,617,20914,15643,0.8207211804132486,7,5271,0.230712,0.2299185268294292,647.7341238842317,0
2054-04-30,37,542,Employed,High School,15,21286,36,Married,1,Mortgage,953,0.2672309049049482,3,1,0.3783299132296976,0,Debt Consolidation,0,18,27,7339,945,108467,94077,0.8473426114331463,7,14390,0.235286,0.2496149246079415,845.8942004441161,0
2062-08-04,31,592,Employed,Bachelor,10,20781,60,Married,3,Rent,365,0.184290778761301,3,0,0.4531966093965136,0,Debt Consolidation,1,14,15,1836,1152,138185,5115,0.8462274780034333,5,133070,0.229781,0.2018805105745591,552.7460630106146,0
2069-07-16,48,623,Employed,Bachelor,25,13021,84,Married,0,Mortgage,109,0.2228150117063178,2,1,0.665463754539409,0,Home,0,22,3,18243,1806,20049,51012,0.944861863569618,6,8867,0.226521,0.22608698051777,309.94160301323143,1
2072-09-03,36,648,Employed,Doctorate,13,47737,24,Married,0,Mortgage,993,0.504564509328167,3,0,0.122534577091678,0,Debt Consolidation,0,25,14,9084,2778,27929,15565,0.9799016565118366,1,12364,0.198737,0.1850187137459585,2394.818836479198,0
2045-11-28,39,625,Employed,Doctorate,15,37373,12,Married,1,Own,258,0.2160976892016419,2,0,0.3947553726093971,0,Home,0,25,7,1309,16073,119156,9853,0.7261558113262688,11,109303,0.189873,0.1779423196215901,3422.697584123093,1
2059-10-08,36,605,Employed,Associate,14,33616,24,Divorced,1,Other,358,0.6226166429444772,1,0,0.2351014989325853,0,Home,0,23,12,2502,4675,30687,84327,0.9638181800953554,3,5148,0.206116,0.1648928,1653.813578063065,0
2040-10-25,48,546,Self-Employed,Bachelor,24,21690,36,Married,2,Mortgage,517,0.1836951819391379,6,0,0.3132779212149242,0,Education,0,18,9,1270,744,30196,64087,0.7982564344676945,6,5417,0.2336899999999999,0.2590159480287492,872.7669630723044,0
2035-03-03,35,613,Employed,Associate,11,31908,60,Single,3,Own,256,0.5436860333122391,0,1,0.450292315975783,0,Debt Consolidation,0,27,9,3334,1921,157366,302182,0.8108947384518171,0,5267,0.230408,0.2479171933014812,932.6498295723752,0
2063-02-19,26,592,Employed,High School,4,50289,72,Single,5,Rent,254,0.1521546745502078,2,2,0.4649597390922985,0,Debt Consolidation,0,29,16,1014,312,61435,8838,0.938274863376102,5,52597,0.269289,0.249492270908581,1353.0773540893977,0
2034-11-04,29,565,Employed,High School,8,12430,72,Married,1,Rent,302,0.1790795777050223,4,1,0.4268721269231164,0,Home,0,24,19,4549,403,34353,17212,0.7948190534548089,6,17141,0.2449299999999999,0.2316038851052451,320.93624285145694,0
2046-09-12,37,560,Employed,Doctorate,15,24078,84,Married,2,Own,222,0.2014049916337172,3,5,0.0737472943067477,0,Auto,1,22,26,2374,172,27809,56139,0.7228546636149283,7,3499,0.269078,0.2366237994896292,589.0144217725674,1
2046-06-12,46,626,Employed,Master,23,25931,120,Single,0,Mortgage,227,0.318177068183881,0,3,0.4373526795794029,0,Education,1,20,22,1657,726,85316,17945,0.6578912622692038,4,67371,0.267931,0.2670475841251732,621.3553191702406,0
2069-12-18,49,570,Employed,Bachelor,26,22772,96,Married,4,Mortgage,299,0.2860042722087733,1,2,0.324935880106402,0,Debt Consolidation,0,28,24,1645,1320,49960,106017,0.6841484023808558,8,5540,0.272772,0.2569109590921862,560.9380321646873,0
2059-03-18,51,620,Employed,Bachelor,25,15040,60,Single,4,Rent,704,0.0801990184688675,6,1,0.1578553842983966,0,Auto,0,22,7,1710,295,28551,7509,0.7154227802976999,7,21042,0.21004,0.237875233482527,430.8173208798145,1
2045-06-29,37,625,Employed,Associate,15,24518,36,Divorced,0,Mortgage,361,0.2957792652368919,0,1,0.3349737398922602,0,Home,0,26,8,3701,837,63805,29956,0.5542607505223892,5,33849,0.197018,0.2227266844040688,939.8155690247964,0
2064-12-21,35,537,Employed,Associate,15,38836,48,Married,1,Other,524,0.0509521879018572,1,1,0.2136390611566471,0,Education,0,26,23,1113,151,40993,4479,0.8852662651772086,3,36514,0.265336,0.2794121350316014,1352.2119244679172,0
2067-08-05,56,582,Unemployed,High School,33,13753,60,Married,0,Mortgage,670,0.1166576058061074,3,0,0.1858036392742873,0,Home,0,27,2,6039,332,314403,22550,0.908550604820884,5,291853,0.2277529999999999,0.2027682757169727,366.49200706851633,0
2037-04-15,49,636,Employed,Associate,27,25491,60,Widowed,0,Mortgage,535,0.3142279236922318,1,1,0.1310708819188622,0,Home,0,22,28,3835,1242,46184,3996,0.6615948803936936,7,42188,0.2124909999999999,0.1929285269210287,665.3649618074886,1
2022-02-01,33,424,Employed,Bachelor,10,19330,36,Divorced,0,Mortgage,351,0.5434011542846039,2,2,0.6273077425773095,0,Auto,0,16,29,1174,2394,22201,42438,0.8433931731313804,3,7353,0.29233,0.3132748390260546,834.7066068131803,0
2040-07-07,45,602,Employed,High School,21,17328,24,Married,1,Other,334,0.4716163402113275,3,0,0.298392342767007,0,Education,0,21,1,6429,399,67131,3866,0.9245946744267184,8,63265,0.191328,0.217637816814623,896.9246083147565,0
2044-11-13,53,502,Employed,High School,31,30523,24,Single,4,Mortgage,223,0.2279397746371437,2,0,0.3823901575325661,0,Debt Consolidation,0,29,19,1516,219,67681,40345,0.8792053851306073,0,27336,0.254523,0.2232407018014856,1588.365911016344,0
2026-12-17,50,586,Employed,High School,29,15912,60,Married,2,Own,230,0.2634731900793717,2,2,0.4592670961569307,0,Home,1,20,8,5665,3740,97358,106063,0.9753808694427664,8,8635,0.227912,0.2423498573407678,459.9287586286457,0
2040-08-11,36,542,Employed,Master,18,26724,60,Single,3,Mortgage,501,0.3042382022957567,1,0,0.1671242312720935,0,Other,0,31,4,4996,7884,129340,27260,0.93182378825114,5,102080,0.260724,0.2899038892986992,848.1133746299789,0
2039-09-06,31,586,Employed,Bachelor,7,24688,96,Widowed,1,Own,284,0.238332295873601,2,0,0.2625508158425354,0,Auto,0,25,28,2108,302,30977,14511,0.8987281574501998,9,16466,0.266688,0.2214331645264095,550.7621874851288,0
2024-07-31,36,606,Self-Employed,Associate,17,8294,72,Married,4,Other,179,0.5702729078699906,1,1,0.170473925031499,0,Home,0,34,8,1473,401,108882,41214,0.974995899761953,5,67668,0.220294,0.2036206840310775,200.4092737713509,1
2041-07-27,18,575,Self-Employed,Master,0,10133,60,Married,3,Other,337,0.3680463793622207,1,0,0.0517439024520516,0,Home,0,26,16,2362,458,39519,31906,0.7610794491239781,3,7613,0.227633,0.2540979423703258,299.85630606427065,0
2028-08-30,35,504,Employed,Associate,13,57207,48,Single,0,Mortgage,880,0.2571957549775064,3,1,0.4355649942775549,0,Debt Consolidation,0,27,18,1243,475,148505,49202,0.7719213369417308,5,99303,0.3002069999999999,0.3302989647606829,2161.8172093321296,0
2069-04-18,31,595,Employed,High School,8,40617,60,Married,1,Mortgage,446,0.6935599823026527,2,0,0.1137357938739515,1,Home,0,19,12,15162,1261,63232,61749,0.6387487094514807,9,1483,0.2481169999999999,0.2805430162185622,1265.9745457288866,0
2051-04-23,47,495,Employed,Bachelor,26,23344,60,Married,2,Mortgage,472,0.0198507467541725,4,0,0.2874492622724414,0,Education,0,23,15,2202,376,89206,7678,0.8462071419694656,4,81528,0.280844,0.2634143281267128,703.656674866736,0
2040-12-13,41,626,Employed,Master,17,17276,36,Married,4,Own,415,0.3920106200787486,2,2,0.4913447937940753,0,Auto,1,23,17,2721,1204,16541,464714,0.956335550526782,9,3961,0.189276,0.1841159955952553,628.1416954427465,1
2072-04-30,18,600,Employed,Master,0,41405,48,Married,3,Rent,441,0.0983344587637981,8,1,0.2701651501139324,0,Home,0,31,18,11174,1027,39871,31535,0.905135165995456,3,8336,0.236405,0.24629407781124,1364.3265879932942,0
2065-04-04,31,579,Self-Employed,Bachelor,10,27953,48,Single,3,Other,143,0.5207325135212697,4,2,0.458074389456872,0,Home,0,31,8,2544,2803,21603,16288,0.8372830843928463,7,5315,0.233453,0.2103095672565105,866.0495708498952,0
2043-12-19,43,645,Employed,Doctorate,23,6958,60,Married,0,Rent,268,0.1419942991638034,1,1,0.2080819848294336,0,Auto,0,23,16,3298,843,38631,78000,0.6110776134239951,2,8637,0.189458,0.2089926134259491,187.84319571303251,0
2058-11-06,27,583,Employed,Bachelor,5,10365,48,Divorced,0,Mortgage,311,0.0965708874718014,3,0,0.0119453261002015,0,Debt Consolidation,0,22,14,17341,2586,19927,48365,0.9338281521518146,7,9653,0.213865,0.1810748027295133,305.0543109325929,0
2028-01-03,41,533,Employed,High School,18,9791,24,Single,3,Mortgage,264,0.0810599965563556,3,0,0.1355904292625782,0,Home,0,26,29,1819,365,15688,6952,0.8584066691549794,2,8736,0.2182909999999999,0.1834703223867541,490.4501981586926,1
2050-05-21,30,579,Employed,High School,9,21205,36,Single,1,Rent,575,0.1991227964216679,2,1,0.0457791400025989,0,Debt Consolidation,0,34,7,8547,938,9704,2879,0.8310284732996527,4,6825,0.216705,0.2022851514295176,790.5249502391069,0
2034-09-24,52,554,Employed,High School,30,53578,60,Married,2,Own,802,0.2495549608464267,2,2,0.3628955700199331,0,Home,0,32,20,5651,1348,48810,16229,0.6527703525570874,4,32581,0.281578,0.2595891909855229,1602.8476763560209,1
2034-12-14,27,622,Employed,Bachelor,7,21607,24,Divorced,2,Rent,492,0.246644281226499,2,0,0.3712366410309453,0,Home,0,26,27,692,476,154445,6989,0.7409863962965015,4,147456,0.185607,0.1916149789849146,1090.875115937258,1
2031-06-26,45,602,Employed,Associate,23,10929,24,Divorced,5,Rent,880,0.1444609050339623,1,2,0.1979572976778439,0,Education,0,29,12,3741,2405,91960,46859,0.6435192790529236,7,45101,0.1849289999999999,0.1877214267557327,549.7066420377564,1
2067-07-17,36,539,Employed,Bachelor,13,20647,36,Single,3,Own,357,0.3309344608160472,2,1,0.6872316294291815,0,Home,0,27,16,378,858,56283,8714,0.4468609502176015,3,47569,0.236147,0.2388357198483081,808.7790698497162,1
2022-07-06,51,665,Unemployed,Doctorate,27,17910,48,Divorced,0,Mortgage,361,0.5121581129163212,3,2,0.0992354643999164,0,Home,0,19,6,1063,2970,121244,29461,0.7922051170484483,2,91783,0.18041,0.1718646399529538,518.5232016917771,1
2054-04-28,37,563,Employed,High School,10,22598,84,Married,0,Own,204,0.0937780773087564,5,1,0.3743212363802127,0,Home,1,24,11,2745,888,91737,36699,0.5843821085873692,2,55038,0.266098,0.2458469373002282,566.0055510497673,0
2056-01-07,23,504,Self-Employed,Master,0,14103,60,Married,1,Rent,531,0.4123145631821739,6,0,0.2217244084748853,0,Debt Consolidation,0,21,8,2749,542,44449,8296,0.9519062802980558,1,36153,0.267103,0.227556404179924,395.5927377787701,0
2040-05-28,41,609,Employed,High School,16,18659,84,Single,1,Mortgage,409,0.2419924678590819,3,2,0.21044214757592,1,Other,0,24,24,6072,845,60839,63010,0.8504323633483215,4,7069,0.239159,0.2302871596325926,449.03149346233744,0
2027-08-20,55,619,Employed,High School,32,10577,36,Single,0,Own,393,0.0984133345651541,3,1,0.1907159592581186,0,Other,0,20,20,3527,2786,20032,24291,0.8878663748107927,5,10772,0.186077,0.1844012908842986,384.7232380762398,1
2048-04-04,19,504,Unemployed,Bachelor,0,18793,72,Married,1,Other,315,0.4571483216120873,1,1,0.1299009138500143,0,Debt Consolidation,0,24,2,3209,458,66455,11730,0.7857946838502569,7,54725,0.2817929999999999,0.3083337794176343,575.5066786360995,0
2068-08-04,38,573,Employed,High School,13,44570,24,Divorced,0,Own,255,0.5299399433649332,4,2,0.3840218621513781,0,Home,0,24,19,695,623,142056,39767,0.7537948004259627,8,102289,0.23307,0.2712825698502766,2426.6257895591384,0
2020-05-20,37,624,Employed,Bachelor,16,19266,72,Married,1,Own,276,0.1541426556496988,1,1,0.2345511292293365,0,Auto,0,23,26,2077,2235,79253,12581,0.7542966481968393,4,66672,0.222266,0.2170265602682188,480.6854440257608,0
2068-08-10,50,567,Employed,Bachelor,29,67490,96,Married,1,Rent,234,0.2499434273630354,4,1,0.2957787337172223,0,Education,0,20,16,5381,12427,22637,14958,0.8717371590006076,5,7679,0.31899,0.3172289902597199,1942.853563743531,0
2069-03-29,25,563,Self-Employed,Bachelor,1,20608,60,Married,0,Rent,411,0.4835608195675661,1,1,0.4697435503753217,0,Debt Consolidation,1,23,5,1063,919,60119,21064,0.7677053820875962,3,39055,0.244108,0.2182892031416645,567.1678051861747,0
2037-12-22,34,541,Employed,Associate,12,10332,120,Married,1,Mortgage,454,0.4420577932903195,3,1,0.2464349643430022,0,Education,0,22,10,2837,1564,41381,8330,0.7983883452835878,7,33051,0.294832,0.3352805183443383,299.65356878560306,0
2069-10-11,18,506,Employed,Master,0,31747,12,Married,3,Rent,695,0.534879258017949,6,1,0.1229478546433581,0,Education,0,27,9,2017,1014,263659,88442,0.7964054703865246,8,175217,0.243747,0.2501592144040135,3017.613610747212,0
2066-08-24,40,558,Employed,High School,16,14992,120,Single,2,Mortgage,280,0.2343734351181351,2,2,0.1802038828549289,0,Auto,0,31,17,2267,4214,21582,6495,0.966081019247436,4,15087,0.290992,0.2775169007147053,370.5526706968751,0
2034-07-08,46,613,Employed,High School,22,42950,48,Married,3,Mortgage,344,0.3734423351438937,3,2,0.7029791336400065,0,Auto,0,25,18,5163,1015,81760,29831,0.839036778058996,8,51929,0.23145,0.2585834193496745,1444.737395724816,0
2056-05-19,35,567,Unemployed,Associate,16,23431,48,Married,1,Rent,240,0.2688293408185327,3,3,0.2288857198085252,0,Education,0,32,18,2552,487,88630,5583,0.7288085759613974,5,83047,0.234931,0.2412803429291915,765.5530452710459,0
2043-08-31,43,581,Employed,High School,24,14936,60,Married,1,Mortgage,246,0.6470256338216119,4,3,0.4909466727296725,0,Debt Consolidation,0,31,19,8638,1111,30005,47883,0.5419250973136902,11,8296,0.229436,0.1868012860369534,384.82400074482285,0
2065-03-14,61,659,Self-Employed,High School,38,11587,48,Married,1,Mortgage,523,0.4864984920824159,2,1,0.1290979891900194,0,Home,0,26,9,2332,4406,34767,133743,0.5840824197566407,1,4699,0.177087,0.1435304077672982,318.6877155941033,1
2019-02-28,51,589,Employed,High School,31,26327,60,Married,0,Rent,301,0.1833119789809695,2,2,0.0968833734797559,0,Home,0,33,4,481,2430,78608,35775,0.751449396193217,3,42833,0.236827,0.2606859672671848,789.3122347578073,0
2019-09-17,59,566,Employed,Bachelor,37,17034,108,Single,0,Own,303,0.2512148816176893,2,1,0.6279116156768897,0,Home,0,26,1,2666,10468,84243,12836,0.5668386309883969,1,71407,0.279034,0.2316067998904324,376.536659108202,1
2043-03-19,42,638,Employed,Master,17,29460,36,Married,1,Mortgage,376,0.1888420174438407,3,1,0.0168765822516468,0,Education,0,24,29,1099,2961,37114,83169,0.6324688734807814,4,2929,0.19546,0.22189029044424,1127.9737006560488,0
